Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1_scen1,Load_MW_z1_scen2,Load_MW_z1_scen3,Load_MW_z2_scen1,Load_MW_z2_scen2,Load_MW_z2_scen3,Load_MW_z3_scen1,Load_MW_z3_scen2,Load_MW_z3_scen3
,,,,,,,,8387,10133,10639.65,9626.35,2894,3038.7,2749.3,1382,1451.1,1312.9
,,,,,,,,8388,10329,10845.45,9812.55,2950,3097.5,2802.5,1408,1478.4,1337.6
,,,,,,,,8389,10480,11004,9956,2993,3142.65,2843.35,1428,1499.4,1356.6
,,,,,,,,8390,10529,11055.45,10002.55,3007,3157.35,2856.65,1435,1506.75,1363.25
,,,,,,,,8391,10546,11073.3,10018.7,3011,3161.55,2860.45,1438,1509.9,1366.1
,,,,,,,,8392,10778,11316.9,10239.1,3078,3231.9,2924.1,1469,1542.45,1395.55
,,,,,,,,8393,11574,12152.7,10995.3,3306,3471.3,3140.7,1578,1656.9,1499.1
,,,,,,,,8394,11976,12574.8,11377.2,3420,3591,3249,1633,1714.65,1551.35
,,,,,,,,8395,11878,12471.9,11284.1,3392,3561.6,3222.4,1620,1701,1539
,,,,,,,,8396,11551,12128.55,10973.45,3299,3463.95,3134.05,1575,1653.75,1496.25
,,,,,,,,8397,11111,11666.55,10555.45,3173,3331.65,3014.35,1515,1590.75,1439.25
,,,,,,,,8398,10487,11011.35,9962.65,2995,3144.75,2845.25,1429,1500.45,1357.55
,,,,,,,,8399,9573,10051.65,9094.35,2734,2870.7,2597.3,1305,1370.25,1239.75
,,,,,,,,8400,8649,9081.45,8216.55,2470,2593.5,2346.5,1179,1237.95,1120.05
,,,,,,,,8401,7970,8368.5,7571.5,2276,2389.8,2162.2,1086,1140.3,1031.7
,,,,,,,,8402,7576,7954.8,7197.2,2164,2272.2,2055.8,1033,1084.65,981.35
,,,,,,,,8403,7430,7801.5,7058.5,2122,2228.1,2015.9,1013,1063.65,962.35
,,,,,,,,8404,7412,7782.6,7041.4,2117,2222.85,2011.15,1010,1060.5,959.5
,,,,,,,,8405,7658,8040.9,7275.1,2187,2296.35,2077.65,1044,1096.2,991.8
,,,,,,,,8406,8378,8796.9,7959.1,2393,2512.65,2273.35,1142,1199.1,1084.9
,,,,,,,,8407,9688,10172.4,9203.6,2766,2904.3,2627.7,1321,1387.05,1254.95
,,,,,,,,8408,10594,11123.7,10064.3,3025,3176.25,2873.75,1444,1516.2,1371.8
,,,,,,,,8409,10868,11411.4,10324.6,3104,3259.2,2948.8,1482,1556.1,1407.9
,,,,,,,,8410,10975,11523.75,10426.25,3135,3291.75,2978.25,1496,1570.8,1421.2
,,,,,,,,8411,11084,11638.2,10529.8,3166,3324.3,3007.7,1511,1586.55,1435.45
,,,,,,,,8412,11101,11656.05,10545.95,3170,3328.5,3011.5,1514,1589.7,1438.3
,,,,,,,,8413,11032,11583.6,10480.4,3150,3307.5,2992.5,1504,1579.2,1428.8
,,,,,,,,8414,10988,11537.4,10438.6,3138,3294.9,2981.1,1498,1572.9,1423.1
,,,,,,,,8415,10911,11456.55,10365.45,3115,3270.75,2959.25,1488,1562.4,1413.6
,,,,,,,,8416,11057,11609.85,10504.15,3158,3315.9,3000.1,1508,1583.4,1432.6
,,,,,,,,8417,11885,12479.25,11290.75,3394,3563.7,3224.3,1621,1702.05,1539.95
,,,,,,,,8418,12358,12975.9,11740.1,3530,3706.5,3353.5,1685,1769.25,1600.75
,,,,,,,,8419,12236,12847.8,11624.2,3495,3669.75,3320.25,1668,1751.4,1584.6
,,,,,,,,8420,11929,12525.45,11332.55,3406,3576.3,3235.7,1626,1707.3,1544.7
,,,,,,,,8421,11458,12030.9,10885.1,3272,3435.6,3108.4,1562,1640.1,1483.9
,,,,,,,,8422,10660,11193,10127,3045,3197.25,2892.75,1454,1526.7,1381.3
,,,,,,,,8423,9581,10060.05,9101.95,2736,2872.8,2599.2,1306,1371.3,1240.7
,,,,,,,,8424,8551,8978.55,8123.45,2442,2564.1,2319.9,1166,1224.3,1107.7
,,,,,,,,8425,7846,8238.3,7453.7,2241,2353.05,2128.95,1070,1123.5,1016.5
,,,,,,,,8426,7499,7873.95,7124.05,2142,2249.1,2034.9,1022,1073.1,970.9
,,,,,,,,8427,7307,7672.35,6941.65,2087,2191.35,1982.65,996,1045.8,946.2
,,,,,,,,8428,7270,7633.5,6906.5,2076,2179.8,1972.2,991,1040.55,941.45
,,,,,,,,8429,7457,7829.85,7084.15,2129,2235.45,2022.55,1016,1066.8,965.2
,,,,,,,,8430,8157,8564.85,7749.15,2329,2445.45,2212.55,1112,1167.6,1056.4
,,,,,,,,8431,9462,9935.1,8988.9,2702,2837.1,2566.9,1290,1354.5,1225.5
,,,,,,,,8432,10299,10813.95,9784.05,2941,3088.05,2793.95,1404,1474.2,1333.8
,,,,,,,,8433,10434,10955.7,9912.3,2980,3129,2831,1423,1494.15,1351.85
,,,,,,,,8434,10482,11006.1,9957.9,2994,3143.7,2844.3,1429,1500.45,1357.55
,,,,,,,,8435,10545,11072.25,10017.75,3011,3161.55,2860.45,1438,1509.9,1366.1
,,,,,,,,8436,10526,11052.3,9999.7,3006,3156.3,2855.7,1435,1506.75,1363.25
,,,,,,,,8437,10414,10934.7,9893.3,2975,3123.75,2826.25,1420,1491,1349
,,,,,,,,8438,10366,10884.3,9847.7,2960,3108,2812,1414,1484.7,1343.3
,,,,,,,,8439,10287,10801.35,9772.65,2938,3084.9,2791.1,1403,1473.15,1332.85
,,,,,,,,8440,10414,10934.7,9893.3,2974,3122.7,2825.3,1419,1489.95,1348.05
,,,,,,,,8441,11220,11781,10659,3205,3365.25,3044.75,1530,1606.5,1453.5
,,,,,,,,8442,11815,12405.75,11224.25,3374,3542.7,3205.3,1611,1691.55,1530.45
,,,,,,,,8443,11739,12325.95,11152.05,3352,3519.6,3184.4,1600,1680,1520
,,,,,,,,8444,11469,12042.45,10895.55,3276,3439.8,3112.2,1564,1642.2,1485.8
,,,,,,,,8445,11037,11588.85,10485.15,3152,3309.6,2994.4,1504,1579.2,1428.8
,,,,,,,,8446,10308,10823.4,9792.6,2944,3091.2,2796.8,1405,1475.25,1334.75
,,,,,,,,8447,9289,9753.45,8824.55,2653,2785.65,2520.35,1267,1330.35,1203.65
,,,,,,,,8448,8287,8701.35,7872.65,2367,2485.35,2248.65,1130,1186.5,1073.5
,,,,,,,,8449,7571,7949.55,7192.45,2162,2270.1,2053.9,1032,1083.6,980.4
,,,,,,,,8450,7214,7574.7,6853.3,2060,2163,1957,984,1033.2,934.8
,,,,,,,,8451,7066,7419.3,6712.7,2018,2118.9,1917.1,963,1011.15,914.85
,,,,,,,,8452,7064,7417.2,6710.8,2018,2118.9,1917.1,963,1011.15,914.85
,,,,,,,,8453,7305,7670.25,6939.75,2086,2190.3,1981.7,996,1045.8,946.2
,,,,,,,,8454,8040,8442,7638,2296,2410.8,2181.2,1096,1150.8,1041.2
,,,,,,,,8455,9396,9865.8,8926.2,2683,2817.15,2548.85,1281,1345.05,1216.95
,,,,,,,,8456,10188,10697.4,9678.6,2910,3055.5,2764.5,1389,1458.45,1319.55
,,,,,,,,8457,10302,10817.1,9786.9,2942,3089.1,2794.9,1404,1474.2,1333.8
,,,,,,,,8458,10320,10836,9804,2947,3094.35,2799.65,1407,1477.35,1336.65
,,,,,,,,8459,10324,10840.2,9807.8,2949,3096.45,2801.55,1408,1478.4,1337.6
,,,,,,,,8460,10273,10786.65,9759.35,2934,3080.7,2787.3,1400,1470,1330
,,,,,,,,8461,10179,10687.95,9670.05,2907,3052.35,2761.65,1388,1457.4,1318.6
,,,,,,,,8462,10191,10700.55,9681.45,2910,3055.5,2764.5,1389,1458.45,1319.55
,,,,,,,,8463,10181,10690.05,9671.95,2908,3053.4,2762.6,1388,1457.4,1318.6
,,,,,,,,8464,10321,10837.05,9804.95,2948,3095.4,2800.6,1407,1477.35,1336.65
,,,,,,,,8465,11211,11771.55,10650.45,3202,3362.1,3041.9,1529,1605.45,1452.55
,,,,,,,,8466,11925,12521.25,11328.75,3406,3576.3,3235.7,1625,1706.25,1543.75
,,,,,,,,8467,11886,12480.3,11291.7,3394,3563.7,3224.3,1621,1702.05,1539.95
,,,,,,,,8468,11642,12224.1,11059.9,3325,3491.25,3158.75,1587,1666.35,1507.65
,,,,,,,,8469,11261,11824.05,10697.95,3216,3376.8,3055.2,1535,1611.75,1458.25
,,,,,,,,8470,10572,11100.6,10043.4,3020,3171,2869,1441,1513.05,1368.95
,,,,,,,,8471,9554,10031.7,9076.3,2729,2865.45,2592.55,1302,1367.1,1236.9
,,,,,,,,8472,8528,8954.4,8101.6,2435,2556.75,2313.25,1162,1220.1,1103.9
,,,,,,,,8473,7849,8241.45,7456.55,2242,2354.1,2129.9,1070,1123.5,1016.5
,,,,,,,,8474,7476,7849.8,7102.2,2135,2241.75,2028.25,1019,1069.95,968.05
,,,,,,,,8475,7318,7683.9,6952.1,2090,2194.5,1985.5,998,1047.9,948.1
,,,,,,,,8476,7319,7684.95,6953.05,2090,2194.5,1985.5,998,1047.9,948.1
,,,,,,,,8477,7565,7943.25,7186.75,2160,2268,2052,1031,1082.55,979.45
,,,,,,,,8478,8336,8752.8,7919.2,2380,2499,2261,1136,1192.8,1079.2
,,,,,,,,8479,9713,10198.65,9227.35,2774,2912.7,2635.3,1324,1390.2,1257.8
,,,,,,,,8480,10423,10944.15,9901.85,2977,3125.85,2828.15,1421,1492.05,1349.95
,,,,,,,,8481,10524,11050.2,9997.8,3005,3155.25,2854.75,1434,1505.7,1362.3
,,,,,,,,8482,10487,11011.35,9962.65,2995,3144.75,2845.25,1429,1500.45,1357.55
,,,,,,,,8483,10425,10946.25,9903.75,2977,3125.85,2828.15,1421,1492.05,1349.95
,,,,,,,,8484,10316,10831.8,9800.2,2946,3093.3,2798.7,1407,1477.35,1336.65
,,,,,,,,8485,10163,10671.15,9654.85,2903,3048.15,2757.85,1386,1455.3,1316.7
,,,,,,,,8486,10143,10650.15,9635.85,2897,3041.85,2752.15,1383,1452.15,1313.85
,,,,,,,,8487,10178,10686.9,9669.1,2907,3052.35,2761.65,1388,1457.4,1318.6
,,,,,,,,8488,10405,10925.25,9884.75,2971,3119.55,2822.45,1418,1488.9,1347.1
,,,,,,,,8489,11272,11835.6,10708.4,3219,3379.95,3058.05,1537,1613.85,1460.15
,,,,,,,,8490,11889,12483.45,11294.55,3396,3565.8,3226.2,1621,1702.05,1539.95
,,,,,,,,8491,11819,12409.95,11228.05,3376,3544.8,3207.2,1611,1691.55,1530.45
,,,,,,,,8492,11594,12173.7,11014.3,3311,3476.55,3145.45,1580,1659,1501
,,,,,,,,8493,11266,11829.3,10702.7,3217,3377.85,3056.15,1536,1612.8,1459.2
,,,,,,,,8494,10591,11120.55,10061.45,3025,3176.25,2873.75,1444,1516.2,1371.8
,,,,,,,,8495,9576,10054.8,9097.2,2735,2871.75,2598.25,1306,1371.3,1240.7
,,,,,,,,8496,8585,9014.25,8155.75,2452,2574.6,2329.4,1171,1229.55,1112.45
,,,,,,,,8497,7884,8278.2,7489.8,2252,2364.6,2139.4,1075,1128.75,1021.25
,,,,,,,,8498,7487,7861.35,7112.65,2138,2244.9,2031.1,1020,1071,969
,,,,,,,,8499,7295,7659.75,6930.25,2083,2187.15,1978.85,994,1043.7,944.3
,,,,,,,,8500,7292,7656.6,6927.4,2083,2187.15,1978.85,994,1043.7,944.3
,,,,,,,,8501,7473,7846.65,7099.35,2134,2240.7,2027.3,1019,1069.95,968.05
,,,,,,,,8502,8136,8542.8,7729.2,2324,2440.2,2207.8,1109,1164.45,1053.55
,,,,,,,,8503,9371,9839.55,8902.45,2676,2809.8,2542.2,1277,1340.85,1213.15
,,,,,,,,8504,10270,10783.5,9756.5,2933,3079.65,2786.35,1400,1470,1330
,,,,,,,,8505,10570,11098.5,10041.5,3019,3169.95,2868.05,1441,1513.05,1368.95
,,,,,,,,8506,10718,11253.9,10182.1,3061,3214.05,2907.95,1461,1534.05,1387.95
,,,,,,,,8507,10774,11312.7,10235.3,3077,3230.85,2923.15,1469,1542.45,1395.55
,,,,,,,,8508,10732,11268.6,10195.4,3065,3218.25,2911.75,1463,1536.15,1389.85
,,,,,,,,8509,10536,11062.8,10009.2,3009,3159.45,2858.55,1436,1507.8,1364.2
,,,,,,,,8510,10385,10904.25,9865.75,2966,3114.3,2817.7,1416,1486.8,1345.2
,,,,,,,,8511,10180,10689,9671,2907,3052.35,2761.65,1388,1457.4,1318.6
,,,,,,,,8512,10127,10633.35,9620.65,2892,3036.6,2747.4,1381,1450.05,1311.95
,,,,,,,,8513,10860,11403,10317,3101,3256.05,2945.95,1480,1554,1406
,,,,,,,,8514,11395,11964.75,10825.25,3255,3417.75,3092.25,1554,1631.7,1476.3
,,,,,,,,8515,11216,11776.8,10655.2,3203,3363.15,3042.85,1530,1606.5,1453.5
,,,,,,,,8516,10903,11448.15,10357.85,3114,3269.7,2958.3,1486,1560.3,1411.7
,,,,,,,,8517,10530,11056.5,10003.5,3007,3157.35,2856.65,1435,1506.75,1363.25
,,,,,,,,8518,10004,10504.2,9503.8,2857,2999.85,2714.15,1364,1432.2,1295.8
,,,,,,,,8519,9233,9694.65,8771.35,2637,2768.85,2505.15,1259,1321.95,1196.05
,,,,,,,,8520,8344,8761.2,7926.8,2383,2502.15,2263.85,1137,1193.85,1080.15
,,,,,,,,8521,7689,8073.45,7304.55,2196,2305.8,2086.2,1048,1100.4,995.6
,,,,,,,,8522,7298,7662.9,6933.1,2084,2188.2,1979.8,994,1043.7,944.3
,,,,,,,,8523,7081,7435.05,6726.95,2023,2124.15,1921.85,965,1013.25,916.75
,,,,,,,,8524,7021,7372.05,6669.95,2005,2105.25,1904.75,957,1004.85,909.15
,,,,,,,,8525,7089,7443.45,6734.55,2024,2125.2,1922.8,966,1014.3,917.7
,,,,,,,,8526,7337,7703.85,6970.15,2095,2199.75,1990.25,1000,1050,950
,,,,,,,,8527,7883,8277.15,7488.85,2251,2363.55,2138.45,1075,1128.75,1021.25
,,,,,,,,8528,8505,8930.25,8079.75,2429,2550.45,2307.55,1160,1218,1102
,,,,,,,,8529,9213,9673.65,8752.35,2631,2762.55,2499.45,1256,1318.8,1193.2
,,,,,,,,8530,9678,10161.9,9194.1,2764,2902.2,2625.8,1319,1384.95,1253.05
,,,,,,,,8531,9830,10321.5,9338.5,2807,2947.35,2666.65,1340,1407,1273
,,,,,,,,8532,9865,10358.25,9371.75,2818,2958.9,2677.1,1345,1412.25,1277.75
,,,,,,,,8533,9798,10287.9,9308.1,2798,2937.9,2658.1,1336,1402.8,1269.2
,,,,,,,,8534,9722,10208.1,9235.9,2776,2914.8,2637.2,1325,1391.25,1258.75
,,,,,,,,8535,9709,10194.45,9223.55,2773,2911.65,2634.35,1323,1389.15,1256.85
,,,,,,,,8536,9875,10368.75,9381.25,2820,2961,2679,1346,1413.3,1278.7
,,,,,,,,8537,10741,11278.05,10203.95,3067,3220.35,2913.65,1464,1537.2,1390.8
,,,,,,,,8538,11428,11999.4,10856.6,3264,3427.2,3100.8,1558,1635.9,1480.1
,,,,,,,,8539,11394,11963.7,10824.3,3254,3416.7,3091.3,1554,1631.7,1476.3
,,,,,,,,8540,11154,11711.7,10596.3,3185,3344.25,3025.75,1521,1597.05,1444.95
,,,,,,,,8541,10865,11408.25,10321.75,3103,3258.15,2947.85,1481,1555.05,1406.95
,,,,,,,,8542,10443,10965.15,9920.85,2982,3131.1,2832.9,1424,1495.2,1352.8
,,,,,,,,8543,9751,10238.55,9263.45,2785,2924.25,2645.75,1329,1395.45,1262.55
,,,,,,,,8544,8930,9376.5,8483.5,2550,2677.5,2422.5,1217,1277.85,1156.15
,,,,,,,,8545,8253,8665.65,7840.35,2357,2474.85,2239.15,1125,1181.25,1068.75
,,,,,,,,8546,7822,8213.1,7430.9,2234,2345.7,2122.3,1066,1119.3,1012.7
,,,,,,,,8547,7593,7972.65,7213.35,2169,2277.45,2060.55,1035,1086.75,983.25
,,,,,,,,8548,7487,7861.35,7112.65,2138,2244.9,2031.1,1020,1071,969
,,,,,,,,8549,7505,7880.25,7129.75,2144,2251.2,2036.8,1023,1074.15,971.85
,,,,,,,,8550,7709,8094.45,7323.55,2202,2312.1,2091.9,1051,1103.55,998.45
,,,,,,,,8551,8124,8530.2,7717.8,2320,2436,2204,1107,1162.35,1051.65
,,,,,,,,8552,8572,9000.6,8143.4,2448,2570.4,2325.6,1168,1226.4,1109.6
,,,,,,,,8553,9157,9614.85,8699.15,2615,2745.75,2484.25,1248,1310.4,1185.6
,,,,,,,,8554,9539,10015.95,9062.05,2725,2861.25,2588.75,1301,1366.05,1235.95
,,,,,,,,8555,9669,10152.45,9185.55,2761,2899.05,2622.95,1318,1383.9,1252.1
,,,,,,,,8556,9753,10240.65,9265.35,2785,2924.25,2645.75,1329,1395.45,1262.55
,,,,,,,,8557,9784,10273.2,9294.8,2794,2933.7,2654.3,1333,1399.65,1266.35
,,,,,,,,8558,9718,10203.9,9232.1,2775,2913.75,2636.25,1325,1391.25,1258.75
,,,,,,,,8559,9642,10124.1,9159.9,2754,2891.7,2616.3,1314,1379.7,1248.3
,,,,,,,,8560,9703,10188.15,9217.85,2771,2909.55,2632.45,1322,1388.1,1255.9
,,,,,,,,8561,10576,11104.8,10047.2,3020,3171,2869,1442,1514.1,1369.9
,,,,,,,,8562,11314,11879.7,10748.3,3231,3392.55,3069.45,1543,1620.15,1465.85
,,,,,,,,8563,11306,11871.3,10740.7,3229,3390.45,3067.55,1541,1618.05,1463.95
,,,,,,,,8564,11099,11653.95,10544.05,3170,3328.5,3011.5,1513,1588.65,1437.35
,,,,,,,,8565,10825,11366.25,10283.75,3091,3245.55,2936.45,1476,1549.8,1402.2
,,,,,,,,8566,10312,10827.6,9796.4,2945,3092.25,2797.75,1406,1476.3,1335.7
,,,,,,,,8567,9579,10057.95,9100.05,2735,2871.75,2598.25,1306,1371.3,1240.7
,,,,,,,,8568,8713,9148.65,8277.35,2488,2612.4,2363.6,1187,1246.35,1127.65
,,,,,,,,8569,8020,8421,7619,2290,2404.5,2175.5,1093,1147.65,1038.35
,,,,,,,,8570,7619,7999.95,7238.05,2176,2284.8,2067.2,1039,1090.95,987.05
,,,,,,,,8571,7413,7783.65,7042.35,2117,2222.85,2011.15,1010,1060.5,959.5
,,,,,,,,8572,7375,7743.75,7006.25,2106,2211.3,2000.7,1005,1055.25,954.75
,,,,,,,,8573,7538,7914.9,7161.1,2153,2260.65,2045.35,1028,1079.4,976.6
,,,,,,,,8574,7979,8377.95,7580.05,2279,2392.95,2165.05,1088,1142.4,1033.6
,,,,,,,,8575,8667,9100.35,8233.65,2475,2598.75,2351.25,1181,1240.05,1121.95
,,,,,,,,8576,9277,9740.85,8813.15,2649,2781.45,2516.55,1265,1328.25,1201.75
,,,,,,,,8577,9817,10307.85,9326.15,2804,2944.2,2663.8,1338,1404.9,1271.1
,,,,,,,,8578,10118,10623.9,9612.1,2890,3034.5,2745.5,1379,1447.95,1310.05
,,,,,,,,8579,10220,10731,9709,2919,3064.95,2773.05,1393,1462.65,1323.35
,,,,,,,,8580,10171,10679.55,9662.45,2905,3050.25,2759.75,1387,1456.35,1317.65
,,,,,,,,8581,10007,10507.35,9506.65,2858,3000.9,2715.1,1364,1432.2,1295.8
,,,,,,,,8582,9875,10368.75,9381.25,2820,2961,2679,1347,1414.35,1279.65
,,,,,,,,8583,9850,10342.5,9357.5,2813,2953.65,2672.35,1343,1410.15,1275.85
,,,,,,,,8584,9948,10445.4,9450.6,2841,2983.05,2698.95,1356,1423.8,1288.2
,,,,,,,,8585,10723,11259.15,10186.85,3062,3215.1,2908.9,1462,1535.1,1388.9
,,,,,,,,8586,11146,11703.3,10588.7,3183,3342.15,3023.85,1519,1594.95,1443.05
,,,,,,,,8587,10708,11243.4,10172.6,3058,3210.9,2905.1,1459,1531.95,1386.05
,,,,,,,,8588,10271,10784.55,9757.45,2933,3079.65,2786.35,1400,1470,1330
,,,,,,,,8589,9990,10489.5,9490.5,2853,2995.65,2710.35,1362,1430.1,1293.9
,,,,,,,,8590,9725,10211.25,9238.75,2777,2915.85,2638.15,1326,1392.3,1259.7
,,,,,,,,8591,9288,9752.4,8823.6,2653,2785.65,2520.35,1267,1330.35,1203.65
,,,,,,,,8592,8669,9102.45,8235.55,2475,2598.75,2351.25,1181,1240.05,1121.95
,,,,,,,,8593,8029,8430.45,7627.55,2293,2407.65,2178.35,1095,1149.75,1040.25
,,,,,,,,8594,7569,7947.45,7190.55,2161,2269.05,2052.95,1032,1083.6,980.4
,,,,,,,,8595,7305,7670.25,6939.75,2086,2190.3,1981.7,996,1045.8,946.2
,,,,,,,,8596,7231,7592.55,6869.45,2065,2168.25,1961.75,985,1034.25,935.75
,,,,,,,,8597,7282,7646.1,6917.9,2079,2182.95,1975.05,993,1042.65,943.35
,,,,,,,,8598,7516,7891.8,7140.2,2146,2253.3,2038.7,1025,1076.25,973.75
,,,,,,,,8599,7958,8355.9,7560.1,2273,2386.65,2159.35,1085,1139.25,1030.75
,,,,,,,,8600,8528,8954.4,8101.6,2435,2556.75,2313.25,1162,1220.1,1103.9
,,,,,,,,8601,9177,9635.85,8718.15,2621,2752.05,2489.95,1251,1313.55,1188.45
,,,,,,,,8602,9638,10119.9,9156.1,2752,2889.6,2614.4,1314,1379.7,1248.3
,,,,,,,,8603,9819,10309.95,9328.05,2805,2945.25,2664.75,1338,1404.9,1271.1
,,,,,,,,8604,9894,10388.7,9399.3,2825,2966.25,2683.75,1349,1416.45,1281.55
,,,,,,,,8605,9813,10303.65,9322.35,2802,2942.1,2661.9,1338,1404.9,1271.1
,,,,,,,,8606,9566,10044.3,9087.7,2732,2868.6,2595.4,1304,1369.2,1238.8
,,,,,,,,8607,9279,9742.95,8815.05,2650,2782.5,2517.5,1265,1328.25,1201.75
,,,,,,,,8608,9187,9646.35,8727.65,2624,2755.2,2492.8,1252,1314.6,1189.4
,,,,,,,,8609,9711,10196.55,9225.45,2773,2911.65,2634.35,1324,1390.2,1257.8
,,,,,,,,8610,10149,10656.45,9641.55,2899,3043.95,2754.05,1383,1452.15,1313.85
,,,,,,,,8611,10140,10647,9633,2896,3040.8,2751.2,1383,1452.15,1313.85
,,,,,,,,8612,10092,10596.6,9587.4,2882,3026.1,2737.9,1376,1444.8,1307.2
,,,,,,,,8613,9995,10494.75,9495.25,2855,2997.75,2712.25,1363,1431.15,1294.85
,,,,,,,,8614,9683,10167.15,9198.85,2765,2903.25,2626.75,1320,1386,1254
,,,,,,,,8615,9079,9532.95,8625.05,2593,2722.65,2463.35,1237,1298.85,1175.15
,,,,,,,,8616,8398,8817.9,7978.1,2399,2518.95,2279.05,1145,1202.25,1087.75
,,,,,,,,8617,7895,8289.75,7500.25,2254,2366.7,2141.3,1076,1129.8,1022.2
,,,,,,,,8618,7621,8002.05,7239.95,2177,2285.85,2068.15,1039,1090.95,987.05
,,,,,,,,8619,7499,7873.95,7124.05,2142,2249.1,2034.9,1022,1073.1,970.9
,,,,,,,,8620,7536,7912.8,7159.2,2152,2259.6,2044.4,1027,1078.35,975.65
,,,,,,,,8621,7753,8140.65,7365.35,2214,2324.7,2103.3,1057,1109.85,1004.15
,,,,,,,,8622,8313,8728.65,7897.35,2374,2492.7,2255.3,1133,1189.65,1076.35
,,,,,,,,8623,9224,9685.2,8762.8,2635,2766.75,2503.25,1257,1319.85,1194.15
,,,,,,,,8624,9924,10420.2,9427.8,2834,2975.7,2692.3,1353,1420.65,1285.35
,,,,,,,,8625,10393,10912.65,9873.35,2968,3116.4,2819.6,1417,1487.85,1346.15
,,,,,,,,8626,10688,11222.4,10153.6,3052,3204.6,2899.4,1457,1529.85,1384.15
,,,,,,,,8627,10839,11380.95,10297.05,3095,3249.75,2940.25,1478,1551.9,1404.1
,,,,,,,,8628,10889,11433.45,10344.55,3110,3265.5,2954.5,1484,1558.2,1409.8
,,,,,,,,8629,10844,11386.2,10301.8,3097,3251.85,2942.15,1479,1552.95,1405.05
,,,,,,,,8630,10818,11358.9,10277.1,3090,3244.5,2935.5,1474,1547.7,1400.3
,,,,,,,,8631,10788,11327.4,10248.6,3081,3235.05,2926.95,1471,1544.55,1397.45
,,,,,,,,8632,10950,11497.5,10402.5,3127,3283.35,2970.65,1493,1567.65,1418.35
,,,,,,,,8633,11747,12334.35,11159.65,3355,3522.75,3187.25,1601,1681.05,1520.95
,,,,,,,,8634,12226,12837.3,11614.7,3491,3665.55,3316.45,1667,1750.35,1583.65
,,,,,,,,8635,12099,12703.95,11494.05,3456,3628.8,3283.2,1650,1732.5,1567.5
,,,,,,,,8636,11776,12364.8,11187.2,3363,3531.15,3194.85,1605,1685.25,1524.75
,,,,,,,,8637,11341,11908.05,10773.95,3239,3400.95,3077.05,1546,1623.3,1468.7
,,,,,,,,8638,10649,11181.45,10116.55,3041,3193.05,2888.95,1452,1524.6,1379.4
,,,,,,,,8639,9755,10242.75,9267.25,2785,2924.25,2645.75,1330,1396.5,1263.5
,,,,,,,,8640,8853,9295.65,8410.35,2529,2655.45,2402.55,1207,1267.35,1146.65
,,,,,,,,8641,8199,8608.95,7789.05,2342,2459.1,2224.9,1118,1173.9,1062.1
,,,,,,,,8642,7839,8230.95,7447.05,2239,2350.95,2127.05,1069,1122.45,1015.55
,,,,,,,,8643,7652,8034.6,7269.4,2185,2294.25,2075.75,1043,1095.15,990.85
,,,,,,,,8644,7536,7912.8,7159.2,2152,2259.6,2044.4,1027,1078.35,975.65
,,,,,,,,8645,7727,8113.35,7340.65,2207,2317.35,2096.65,1054,1106.7,1001.3
,,,,,,,,8646,8230,8641.5,7818.5,2350,2467.5,2232.5,1122,1178.1,1065.9
,,,,,,,,8647,9005,9455.25,8554.75,2572,2700.6,2443.4,1227,1288.35,1165.65
,,,,,,,,8648,9737,10223.85,9250.15,2780,2919,2641,1328,1394.4,1261.6
,,,,,,,,8649,10207,10717.35,9696.65,2915,3060.75,2769.25,1392,1461.6,1322.4
,,,,,,,,8650,10635,11166.75,10103.25,3037,3188.85,2885.15,1450,1522.5,1377.5
,,,,,,,,8651,10907,11452.35,10361.65,3115,3270.75,2959.25,1487,1561.35,1412.65
,,,,,,,,8652,11027,11578.35,10475.65,3150,3307.5,2992.5,1504,1579.2,1428.8
,,,,,,,,8653,10986,11535.3,10436.7,3138,3294.9,2981.1,1498,1572.9,1423.1
,,,,,,,,8654,10917,11462.85,10371.15,3118,3273.9,2962.1,1489,1563.45,1414.55
,,,,,,,,8655,10813,11353.65,10272.35,3088,3242.4,2933.6,1474,1547.7,1400.3
,,,,,,,,8656,10889,11433.45,10344.55,3110,3265.5,2954.5,1484,1558.2,1409.8
,,,,,,,,8657,11563,12141.15,10984.85,3302,3467.1,3136.9,1576,1654.8,1497.2
,,,,,,,,8658,12134,12740.7,11527.3,3466,3639.3,3292.7,1655,1737.75,1572.25
,,,,,,,,8659,11976,12574.8,11377.2,3421,3592.05,3249.95,1633,1714.65,1551.35
,,,,,,,,8660,11623,12204.15,11041.85,3320,3486,3154,1585,1664.25,1505.75
,,,,,,,,8661,11165,11723.25,10606.75,3189,3348.45,3029.55,1522,1598.1,1445.9
,,,,,,,,8662,10481,11005.05,9956.95,2993,3142.65,2843.35,1428,1499.4,1356.6
,,,,,,,,8663,9586,10065.3,9106.7,2738,2874.9,2601.1,1307,1372.35,1241.65
,,,,,,,,8664,8734,9170.7,8297.3,2494,2618.7,2369.3,1191,1250.55,1131.45
,,,,,,,,8665,8127,8533.35,7720.65,2321,2437.05,2204.95,1108,1163.4,1052.6
,,,,,,,,8666,7810,8200.5,7419.5,2231,2342.55,2119.45,1065,1118.25,1011.75
